
[*] sel 5.000000 5.000000 581.633333 74.200000 
Selecionado: Retângulo id 1, x = 11.700000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 764, x = 519.300000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 765, x = 559.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 766, x = 512.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 767, x = 519.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 768, x = 526.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 769, x = 532.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 770, x = 539.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 771, x = 546.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 772, x = 552.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 783, x = 569.000000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 784, x = 569.000000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 785, x = 575.700000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 788, x = 569.000000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 789, x = 575.700000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 792, x = 569.000000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 793, x = 569.000000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 795, x = 569.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 796, x = 575.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1079, x = 5.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1080, x = 11.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1081, x = 18.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1082, x = 25.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1083, x = 31.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1084, x = 38.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1085, x = 45.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1086, x = 51.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1087, x = 5.000000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1088, x = 25.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1089, x = 31.800000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1090, x = 51.900000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1091, x = 25.100000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1092, x = 31.800000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1093, x = 25.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1094, x = 31.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1095, x = 25.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1096, x = 31.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1103, x = 61.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1104, x = 108.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1105, x = 61.400000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1106, x = 108.300000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1107, x = 61.400000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1108, x = 108.300000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1109, x = 61.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1110, x = 108.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1111, x = 61.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1112, x = 108.300000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1123, x = 174.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1124, x = 180.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1125, x = 187.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1126, x = 194.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1127, x = 201.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1128, x = 207.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1129, x = 214.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1130, x = 221.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1131, x = 174.200000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1132, x = 221.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1133, x = 174.200000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1134, x = 174.200000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1135, x = 180.900000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1136, x = 187.600000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1137, x = 194.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1138, x = 174.200000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1139, x = 180.900000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1140, x = 187.600000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1141, x = 194.300000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1153, x = 237.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1154, x = 244.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1155, x = 250.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1156, x = 257.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1157, x = 264.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1158, x = 270.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1159, x = 277.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1160, x = 230.600000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1161, x = 230.600000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1162, x = 237.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1163, x = 244.000000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1164, x = 250.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1165, x = 257.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1166, x = 264.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1167, x = 270.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1168, x = 277.500000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1178, x = 343.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1179, x = 350.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1180, x = 356.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1181, x = 363.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1182, x = 370.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1183, x = 376.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1184, x = 383.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1185, x = 390.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1186, x = 343.400000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1187, x = 390.300000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1188, x = 343.400000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1189, x = 343.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1190, x = 350.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1191, x = 356.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1192, x = 363.500000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1193, x = 343.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1194, x = 350.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1195, x = 356.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1196, x = 363.500000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1200, x = 406.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1201, x = 413.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1202, x = 419.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1203, x = 426.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1204, x = 433.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1205, x = 440.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1206, x = 399.800000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1207, x = 446.700000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1208, x = 399.800000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1209, x = 446.700000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1210, x = 399.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1211, x = 446.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1212, x = 399.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1213, x = 446.700000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1224, x = 456.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1225, x = 462.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1226, x = 469.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1227, x = 476.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1228, x = 483.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1229, x = 489.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1230, x = 496.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1231, x = 456.200000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1232, x = 503.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1233, x = 456.200000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1234, x = 503.100000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1235, x = 456.200000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1236, x = 462.900000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1237, x = 469.600000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1238, x = 476.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1239, x = 483.000000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1240, x = 489.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1241, x = 496.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1242, x = 456.200000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1243, x = 483.000000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1250, x = 512.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1251, x = 519.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1252, x = 526.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1253, x = 532.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1254, x = 539.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1255, x = 546.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1256, x = 552.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1257, x = 559.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1258, x = 512.600000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1259, x = 532.700000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1260, x = 539.400000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1261, x = 559.500000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1262, x = 532.700000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1263, x = 539.400000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1264, x = 532.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1265, x = 539.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1266, x = 532.700000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1267, x = 539.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1274, x = 569.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1275, x = 575.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1282, x = 569.000000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1284, x = 569.000000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1285, x = 569.000000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1286, x = 575.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1289, x = 569.000000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1290, x = 575.700000, y = 144.800000, height = 6.000000, width = 6.000000

[*] sel+ 586.633333 79.200000 581.633333 74.200000 
Selecionado: Retângulo id 199, x = 582.400000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 200, x = 589.100000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 201, x = 595.800000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 202, x = 602.500000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 203, x = 609.200000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 204, x = 615.900000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 206, x = 589.100000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 207, x = 595.800000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 208, x = 615.900000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 209, x = 589.100000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 210, x = 595.800000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 211, x = 589.100000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 212, x = 595.800000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 213, x = 589.100000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 214, x = 595.800000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 215, x = 589.100000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 216, x = 595.800000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 218, x = 589.100000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 219, x = 595.800000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 220, x = 615.900000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 223, x = 582.400000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 224, x = 589.100000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 225, x = 595.800000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 226, x = 602.500000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 227, x = 609.200000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 228, x = 615.900000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 229, x = 625.400000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 230, x = 632.100000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 231, x = 638.800000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 232, x = 645.500000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 233, x = 652.200000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 234, x = 658.900000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 235, x = 665.600000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 236, x = 672.300000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 237, x = 625.400000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 238, x = 625.400000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 239, x = 625.400000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 240, x = 625.400000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 241, x = 625.400000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 242, x = 625.400000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 243, x = 625.400000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 244, x = 632.100000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 245, x = 638.800000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 246, x = 645.500000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 247, x = 652.200000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 248, x = 658.900000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 249, x = 665.600000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 250, x = 672.300000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 251, x = 688.500000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 252, x = 695.200000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 253, x = 701.900000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 254, x = 708.600000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 255, x = 715.300000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 256, x = 722.000000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 257, x = 681.800000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 258, x = 728.700000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 259, x = 681.800000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 260, x = 728.700000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 261, x = 681.800000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 262, x = 728.700000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 263, x = 681.800000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 264, x = 728.700000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 265, x = 681.800000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 266, x = 728.700000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 267, x = 681.800000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 268, x = 728.700000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 269, x = 688.500000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 270, x = 695.200000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 271, x = 701.900000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 272, x = 708.600000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 273, x = 715.300000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 274, x = 722.000000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 275, x = 738.200000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 276, x = 744.900000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 277, x = 738.200000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 278, x = 744.900000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 279, x = 738.200000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 280, x = 744.900000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 281, x = 738.200000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 282, x = 744.900000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 283, x = 738.200000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 284, x = 744.900000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 285, x = 738.200000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 286, x = 744.900000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 287, x = 785.100000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 288, x = 738.200000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 289, x = 744.900000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 290, x = 778.400000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 291, x = 785.100000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 292, x = 738.200000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 293, x = 744.900000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 294, x = 751.600000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 295, x = 758.300000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 296, x = 765.000000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 297, x = 771.700000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 298, x = 778.400000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 299, x = 785.100000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 300, x = 801.300000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 301, x = 808.000000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 302, x = 814.700000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 303, x = 821.400000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 304, x = 828.100000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 305, x = 834.800000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 306, x = 794.600000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 307, x = 841.500000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 308, x = 794.600000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 309, x = 841.500000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 310, x = 794.600000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 311, x = 841.500000, y = 25.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 312, x = 794.600000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 313, x = 841.500000, y = 32.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 314, x = 794.600000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 315, x = 841.500000, y = 39.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 316, x = 794.600000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 317, x = 841.500000, y = 46.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 318, x = 801.300000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 319, x = 808.000000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 320, x = 814.700000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 321, x = 821.400000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 322, x = 828.100000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 323, x = 834.800000, y = 53.300000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 324, x = 851.000000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 325, x = 857.700000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 326, x = 864.400000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 327, x = 871.100000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 328, x = 877.800000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 329, x = 884.500000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 330, x = 891.200000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 331, x = 851.000000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 332, x = 897.900000, y = 11.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 333, x = 851.000000, y = 18.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 334, x = 897.900000, y = 18.800000, height = 6.000000, width = 6.000000
